Hierarchical_equality Compare Summary
checkpoint: models/hierarchical_equality_mlp_seed43.pt
seed: 43
device: cpu
requested_device: <auto>
target_vars: WX, YZ
pair_sizes: train=512, calibration=512, test=2048
factual_validation_exact_acc: 0.9995

GW
solver: epsilon_used=0.05, method=gw
selected soft matches:
WX: top_k=23, lambda=4.0, top_site=L3-d63, selection=(exact=0.5156, gold prob=0.5147), calibration=(exact=0.5156, gold prob=0.5147), test=(exact=0.5522, gold prob=0.5535)
YZ: top_k=33, lambda=4.0, top_site=L3-d63, selection=(exact=0.5410, gold prob=0.5404), calibration=(exact=0.5410, gold prob=0.5404), test=(exact=0.5200, gold prob=0.5210)

OT
solver: epsilon_used=0.05, method=ot
selected soft matches:
WX: top_k=11, lambda=4.0, top_site=L0-d33, selection=(exact=0.6914, gold prob=0.6891), calibration=(exact=0.6914, gold prob=0.6891), test=(exact=0.7383, gold prob=0.7380)
YZ: top_k=8, lambda=4.0, top_site=L0-d20, selection=(exact=0.7617, gold prob=0.7600), calibration=(exact=0.7617, gold prob=0.7600), test=(exact=0.7456, gold prob=0.7449)

FGW
solver: alpha=0.5, epsilon_used=0.05, method=fgw
selected soft matches:
WX: top_k=30, lambda=4.0, top_site=L3-d63, selection=(exact=0.5625, gold prob=0.5533), calibration=(exact=0.5625, gold prob=0.5533), test=(exact=0.5879, gold prob=0.5876)
YZ: top_k=1, lambda=4.0, top_site=L0-d0, selection=(exact=0.5059, gold prob=0.5013), calibration=(exact=0.5059, gold prob=0.5013), test=(exact=0.4883, gold prob=0.4896)

DAS
training: min_epochs=5, plateau_patience=2, plateau_rel_delta=0.01, type=plateau_on_train_loss
selected sites:
WX: site=L1-k32, layer=1, subspace_dim=32, epochs_ran=50, selection=(exact=0.9219, gold prob=0.9214), calibration=(exact=0.9219, gold prob=0.9214), test=(exact=0.9150, gold prob=0.9118)
YZ: site=L1-k16, layer=1, subspace_dim=16, epochs_ran=50, selection=(exact=0.9512, gold prob=0.9459), calibration=(exact=0.9512, gold prob=0.9459), test=(exact=0.9272, gold prob=0.9250)

Average Summary
DAS: exact_acc=0.9211, mean_true_class_prob=0.9184, runtime_s=16.20
FGW: exact_acc=0.5381, mean_true_class_prob=0.5386, runtime_s=7.05
GW: exact_acc=0.5361, mean_true_class_prob=0.5372, runtime_s=7.30
OT: exact_acc=0.7419, mean_true_class_prob=0.7415, runtime_s=7.28

------------------------------------------------------------------------

Candidate Sweeps

GW
calibration sweep:
WX:
WX [selected]: top_k=23, lambda=4, top_site=L3-d63, exact=0.5156, gold prob=0.5147
YZ: top_k=158, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=158, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=158, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4983
YZ: top_k=159, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=159, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=159, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=160, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=160, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=160, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=161, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=161, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=161, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=162, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=162, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=162, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=163, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=163, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=163, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=164, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=164, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=165, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=165, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=166, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=166, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=167, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=167, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=168, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=168, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=169, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=169, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=170, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=170, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=171, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=171, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=172, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=172, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=173, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=173, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=174, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=2.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=2.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=3, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=3.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=3.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=3.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=174, lambda=4, top_site=L3-d63, exact=0.4980, gold prob=0.4982
YZ: top_k=175, lambda=0.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=0.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=0.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=1, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=1.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=1.5, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=1.75, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=2, top_site=L3-d63, exact=0.4980, gold prob=0.4981
YZ: top_k=175, lambda=2.25, top_site=L3-d63, exact=0.4980, gold prob=0.4981
